id,duration,role,question,option,characteristic_1,characteristic_2,characteristic_3,characteristic_4,characteristic_5,selection,m1_vs_m2
70,18292,Computer scientist,question_2,100,1,0,0,1,1,1,2
71,15305,Statistician/analyst/methodologist,question_2,100,1,0,0,1,1,1,1
72,644,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
73,567,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,1,2
74,862,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
75,3065,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
77,1618,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist, Public health researccher",question_2,100,1,0,0,1,1,1,2
78,624,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
80,14625,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
81,847,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,1,2
83,2459,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,1,2
84,1139,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,1,2
85,2227,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,1,2
86,2006,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
89,3167,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,1,2
90,1503,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,1,1
91,920,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
92,413,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
94,1941,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
95,1085,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,1,1
96,735,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,1,2
99,20868,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
100,870,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
101,10923,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
102,1080,Librarian or information scientist,question_2,100,1,0,0,1,1,1,1
105,1820,Librarian or information scientist,question_2,100,1,0,0,1,1,1,2
106,598931,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_2,100,1,0,0,1,1,1,1
107,78113,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,1,1
108,752,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,1,1
151,1229,Librarian or information scientist,question_2,100,1,0,0,1,1,1,1
6,967,Librarian or information scientist,question_2,100,1,0,0,1,1,0,NA
14,4632,Librarian or information scientist,question_2,100,1,0,0,1,1,0,NA
17,518,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,0,NA
19,646,Librarian or information scientist,question_2,100,1,0,0,1,1,0,NA
20,794,Librarian or information scientist,question_2,100,1,0,0,1,1,0,NA
25,2949,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,0,NA
37,6076,Librarian or information scientist,question_2,100,1,0,0,1,1,0,NA
38,1675,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,0,NA
42,36188,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,0,NA
45,19452,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,0,NA
55,840,SR funder/reviewer,question_2,100,1,0,0,1,1,0,NA
58,1536,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_2,100,1,0,0,1,1,0,NA
97,4358,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),",question_2,100,1,0,0,1,1,0,NA
104,1043,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_2,100,1,0,0,1,1,0,NA
8,614,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
11,2860,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
20,794,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
24,531,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
33,1533,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
34,1906,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
52,888,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,0,NA
54,1224,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
58,1536,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
62,1245,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
63,1867,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
67,580,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
69,10316,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
74,862,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
75,3065,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
88,580,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
91,920,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
93,1041,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
94,1941,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
100,870,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
102,1080,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
1,232,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
2,2347,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
4,882,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,1
5,508,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
7,621,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
9,1987,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
10,259,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
12,366,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
13,838,Statistician/analyst/methodologist,question_3,100,1,0,0,1,1,1,2
15,2561,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
16,1687,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
17,518,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,1
18,1054,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
21,1272,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,1
22,450,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
23,983,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
26,3297,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,1
27,839,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
28,859,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
30,2442,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,1,1
31,728,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist,Software engineer,Computer scientist",question_3,100,1,0,0,1,1,1,2
32,865,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist,Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,1,1
35,10125,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,1
39,10331,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
40,1091,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
41,1120,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
42,36188,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
43,3359,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
44,633,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
46,532,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
47,595,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,1,1
48,284,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
49,1959,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,1
50,1148,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,1,1
51,10583,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,1,1
53,1542,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
55,840,SR funder/reviewer,question_3,100,1,0,0,1,1,1,2
56,1559,"Librarian or information scientist, data scientist",question_3,100,1,0,0,1,1,1,1
57,860,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
59,688,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
60,706944,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
61,582,Statistician/analyst/methodologist,question_3,100,1,0,0,1,1,1,1
64,782,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
65,9497,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,1,1
68,3096,"Software engineer,Computer scientist",question_3,100,1,0,0,1,1,1,1
70,18292,Computer scientist,question_3,100,1,0,0,1,1,1,2
71,15305,Statistician/analyst/methodologist,question_3,100,1,0,0,1,1,1,1
72,644,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
73,567,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
76,10068,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
77,1618,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist, Public health researccher",question_3,100,1,0,0,1,1,1,2
78,624,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
80,14625,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
81,847,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,1
83,2459,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
84,1139,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
85,2227,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,1
86,2006,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
87,2016,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
89,3167,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
90,1503,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,1
92,413,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
95,1085,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
96,735,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
97,4358,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),",question_3,100,1,0,0,1,1,1,1
98,696,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
99,20868,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
101,10923,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
103,89104,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
104,1043,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,1,2
105,1820,Librarian or information scientist,question_3,100,1,0,0,1,1,1,2
106,598931,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_3,100,1,0,0,1,1,1,1
107,78113,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
108,752,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,1,2
151,1229,Librarian or information scientist,question_3,100,1,0,0,1,1,1,1
3,1174,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Computer scientist",question_3,100,1,0,0,1,1,0,NA
6,967,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
14,4632,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
19,646,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
25,2949,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,0,NA
29,539,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
36,318,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
37,6076,Librarian or information scientist,question_3,100,1,0,0,1,1,0,NA
38,1675,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
45,19452,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_3,100,1,0,0,1,1,0,NA
66,691,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_3,100,1,0,0,1,1,0,NA
4,882,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
12,366,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,0,NA
17,518,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
18,1054,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
22,450,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
23,983,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,0,NA
25,2949,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,0,NA
26,3297,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
27,839,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
28,859,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
29,539,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
39,10331,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
40,1091,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
46,532,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
47,595,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,0,NA
48,284,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
49,1959,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,0,NA
52,888,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,0,NA
53,1542,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
55,840,SR funder/reviewer,question_4,100,1,0,0,1,1,0,NA
57,860,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
60,706944,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
66,691,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
67,580,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
70,18292,Computer scientist,question_4,100,1,0,0,1,1,0,NA
74,862,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
75,3065,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
81,847,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,0,NA
92,413,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
94,1941,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
97,4358,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),",question_4,100,1,0,0,1,1,0,NA
99,20868,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
1,232,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
2,2347,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
3,1174,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Computer scientist",question_4,100,1,0,0,1,1,1,2
5,508,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
7,621,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
8,614,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
9,1987,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
10,259,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
11,2860,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
13,838,Statistician/analyst/methodologist,question_4,100,1,0,0,1,1,1,2
15,2561,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
16,1687,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
20,794,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
21,1272,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,1
24,531,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
30,2442,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,1,1
31,728,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist,Software engineer,Computer scientist",question_4,100,1,0,0,1,1,1,1
32,865,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist,Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,1,1
33,1533,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
34,1906,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
35,10125,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,1
36,318,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,1
41,1120,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,1
42,36188,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
43,3359,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,1
44,633,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
50,1148,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,1,1
51,10583,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,1,1
54,1224,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
56,1559,"Librarian or information scientist, data scientist",question_4,100,1,0,0,1,1,1,1
58,1536,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
59,688,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,2
61,582,Statistician/analyst/methodologist,question_4,100,1,0,0,1,1,1,1
62,1245,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
63,1867,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
64,782,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
65,9497,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,1,1
68,3096,"Software engineer,Computer scientist",question_4,100,1,0,0,1,1,1,1
69,10316,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
71,15305,Statistician/analyst/methodologist,question_4,100,1,0,0,1,1,1,1
72,644,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
73,567,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
77,1618,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist, Public health researccher",question_4,100,1,0,0,1,1,1,2
78,624,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
80,14625,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
83,2459,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,2
84,1139,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
85,2227,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,1
86,2006,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
87,2016,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
88,580,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
89,3167,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,2
90,1503,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,1
91,920,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
93,1041,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
95,1085,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,2
96,735,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,2
98,696,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,2
100,870,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
101,10923,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
102,1080,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
103,89104,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
104,1043,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,1,2
105,1820,Librarian or information scientist,question_4,100,1,0,0,1,1,1,2
106,598931,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_4,100,1,0,0,1,1,1,1
107,78113,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,1,1
151,1229,Librarian or information scientist,question_4,100,1,0,0,1,1,1,1
6,967,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
14,4632,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
19,646,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
37,6076,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
38,1675,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
45,19452,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_4,100,1,0,0,1,1,0,NA
76,10068,Librarian or information scientist,question_4,100,1,0,0,1,1,0,NA
108,752,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_4,100,1,0,0,1,1,0,NA
1,232,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
2,2347,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
10,259,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
13,838,Statistician/analyst/methodologist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
18,1054,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
24,531,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
30,2442,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
31,728,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist,Software engineer,Computer scientist",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
32,865,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist,Statistician/analyst/methodologist",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
33,1533,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
35,10125,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Librarian or information scientist",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
36,318,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
40,1091,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
43,3359,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
51,10583,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role),Statistician/analyst/methodologist",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
54,1224,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
57,860,Librarian or information scientist,question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
58,1536,"Systematic Review methodologist (Primary Investigator, Research Associate, or similar role)",question_1,equivalent_do_not_know,NA,NA,NA,NA,NA,0,NA
